Paths_TIPO Summary,Dates_TIPO Summary, Numbers_Summary 0
C:/datos_covid_salida/200621COVID19MEXICO/200621COVID19MEXICO_REG1_NO/200621COVID19MEXICO_REG1_NO_HOSP.csv,200621COVID19MEXICO,8564,
C:/datos_covid_salida/200622COVID19MEXICO/200622COVID19MEXICO_REG1_NO/200622COVID19MEXICO_REG1_NO_AMB.csv,200622COVID19MEXICO,15318,
C:/datos_covid_salida/200622COVID19MEXICO/200622COVID19MEXICO_REG1_NO/200622COVID19MEXICO_REG1_NO_HOSP.csv,200622COVID19MEXICO,8763,
C:/datos_covid_salida/200623COVID19MEXICO/200623COVID19MEXICO_REG1_NO/200623COVID19MEXICO_REG1_NO_AMB.csv,200623COVID19MEXICO,16218,
C:/datos_covid_salida/200623COVID19MEXICO/200623COVID19MEXICO_REG1_NO/200623COVID19MEXICO_REG1_NO_HOSP.csv,200623COVID19MEXICO,9282,
C:/datos_covid_salida/200624COVID19MEXICO/200624COVID19MEXICO_REG1_NO/200624COVID19MEXICO_REG1_NO_AMB.csv,200624COVID19MEXICO,16571,
C:/datos_covid_salida/200624COVID19MEXICO/200624COVID19MEXICO_REG1_NO/200624COVID19MEXICO_REG1_NO_HOSP.csv,200624COVID19MEXICO,9386,
C:/datos_covid_salida/200625COVID19MEXICO/200625COVID19MEXICO_REG1_NO/200625COVID19MEXICO_REG1_NO_AMB.csv,200625COVID19MEXICO,16940,
C:/datos_covid_salida/200625COVID19MEXICO/200625COVID19MEXICO_REG1_NO/200625COVID19MEXICO_REG1_NO_HOSP.csv,200625COVID19MEXICO,9555,
C:/datos_covid_salida/200626COVID19MEXICO/200626COVID19MEXICO_REG1_NO/200626COVID19MEXICO_REG1_NO_AMB.csv,200626COVID19MEXICO,17455,
C:/datos_covid_salida/200626COVID19MEXICO/200626COVID19MEXICO_REG1_NO/200626COVID19MEXICO_REG1_NO_HOSP.csv,200626COVID19MEXICO,9767,
C:/datos_covid_salida/200627COVID19MEXICO/200627COVID19MEXICO_REG1_NO/200627COVID19MEXICO_REG1_NO_AMB.csv,200627COVID19MEXICO,17757,
C:/datos_covid_salida/200627COVID19MEXICO/200627COVID19MEXICO_REG1_NO/200627COVID19MEXICO_REG1_NO_HOSP.csv,200627COVID19MEXICO,9970,
C:/datos_covid_salida/200628COVID19MEXICO/200628COVID19MEXICO_REG1_NO/200628COVID19MEXICO_REG1_NO_AMB.csv,200628COVID19MEXICO,18012,
C:/datos_covid_salida/200628COVID19MEXICO/200628COVID19MEXICO_REG1_NO/200628COVID19MEXICO_REG1_NO_HOSP.csv,200628COVID19MEXICO,10064,
C:/datos_covid_salida/200629COVID19MEXICO/200629COVID19MEXICO_REG1_NO/200629COVID19MEXICO_REG1_NO_AMB.csv,200629COVID19MEXICO,18525,
C:/datos_covid_salida/200629COVID19MEXICO/200629COVID19MEXICO_REG1_NO/200629COVID19MEXICO_REG1_NO_HOSP.csv,200629COVID19MEXICO,10242,
